function	size	time
solve	70	0.000018
lu	71	0.000570
solve	71	0.000019
lu	71	0.000571
solve	71	0.000018
lu	71	0.000568
solve	71	0.000019
lu	71	0.000570
solve	71	0.000019
lu	71	0.000655
solve	71	0.000021
lu	71	0.000698
solve	71	0.000019
lu	71	0.000573
solve	71	0.000019
lu	71	0.000577
solve	71	0.000019
lu	71	0.000566
solve	71	0.000019
lu	71	0.000569
solve	71	0.000019
lu	72	0.000618
solve	72	0.000019
lu	72	0.000687
solve	72	0.000020
lu	72	0.000590
solve	72	0.000019
lu	72	0.000598
solve	72	0.000019
lu	72	0.000591
solve	72	0.000019
lu	72	0.000686
solve	72	0.000020
lu	72	0.000600
solve	72	0.000019
lu	72	0.000595
solve	72	0.000019
lu	72	0.000595
solve	72	0.000019
lu	72	0.000628
solve	72	0.000019
lu	73	0.000594
solve	73	0.000020
lu	73	0.000594
solve	73	0.000020
lu	73	0.000594
solve	73	0.000019
lu	73	0.000594
solve	73	0.000020
lu	73	0.000616
solve	73	0.000019
lu	73	0.000596
solve	73	0.000020
lu	73	0.000594
solve	73	0.000019
lu	73	0.000595
solve	73	0.000020
lu	73	0.000593
solve	73	0.000019
lu	73	0.000591
solve	73	0.000020
lu	74	0.000646
solve	74	0.000020
lu	74	0.000640
solve	74	0.000019
lu	74	0.000684
solve	74	0.000020
lu	74	0.000664
solve	74	0.000020
lu	74	0.000645
solve	74	0.000021
lu	74	0.000645
solve	74	0.000021
lu	74	0.000643
solve	74	0.000020
lu	74	0.000664
solve	74	0.000020
lu	74	0.000679
solve	74	0.000021
lu	74	0.000643
solve	74	0.000021
lu	75	0.000669
solve	75	0.000020
lu	75	0.000681
solve	75	0.000021
lu	75	0.000665
solve	75	0.000021
lu	75	0.000663
solve	75	0.000021
lu	75	0.000670
solve	75	0.000021
lu	75	0.000669
solve	75	0.000021
lu	75	0.000688
solve	75	0.000021
lu	75	0.000669
solve	75	0.000021
lu	75	0.000669
solve	75	0.000020
lu	75	0.000670
solve	75	0.000021
lu	76	0.000736
solve	76	0.000021
lu	76	0.000698
solve	76	0.000021
lu	76	0.000695
solve	76	0.000021
lu	76	0.000700
solve	76	0.000021
lu	76	0.000859
solve	76	0.000021
lu	76	0.000696
solve	76	0.000021
lu	76	0.000692
solve	76	0.000021
lu	76	0.000692
solve	76	0.000021
lu	76	0.000711
solve	76	0.000021
lu	76	0.000709
solve	76	0.000021
lu	77	0.000726
solve	77	0.000022
lu	77	0.000727
solve	77	0.000021
lu	77	0.000751
solve	77	0.000021
lu	77	0.000725
solve	77	0.000021
lu	77	0.000724
solve	77	0.000021
lu	77	0.000726
solve	77	0.000021
lu	77	0.000740
solve	77	0.000021
lu	77	0.000727
solve	77	0.000021
lu	77	0.000806
solve	77	0.000026
lu	77	0.000808
solve	77	0.000022
lu	78	0.000847
solve	78	0.000022
lu	78	0.000891
solve	78	0.000026
lu	78	0.000884
solve	78	0.000025
lu	78	0.000906
solve	78	0.000026
lu	78	0.000885
solve	78	0.000026
lu	78	0.000882
solve	78	0.000026
lu	78	0.000840
solve	78	0.000022
lu	78	0.000753
solve	78	0.000022
lu	78	0.000762
solve	78	0.000022
lu	78	0.000752
solve	78	0.000022
lu	79	0.000811
solve	79	0.000022
lu	79	0.000782
solve	79	0.000022
lu	79	0.000793
solve	79	0.000023
lu	79	0.000822
solve	79	0.000023
lu	79	0.000782
solve	79	0.000022
lu	79	0.000795
solve	79	0.000023
lu	79	0.000795
solve	79	0.000022
lu	79	0.000798
solve	79	0.000023
lu	79	0.000785
solve	79	0.000022
lu	79	0.000782
solve	79	0.000023
lu	80	0.000826
solve	80	0.000030
lu	80	0.000813
solve	80	0.000023
lu	80	0.000811
solve	80	0.000023
lu	80	0.000815
solve	80	0.000023
lu	80	0.000837
solve	80	0.000023
lu	80	0.000821
solve	80	0.000023
lu	80	0.000830
solve	80	0.000023
lu	80	0.000843
solve	80	0.000023
lu	80	0.000819
solve	80	0.000023
lu	80	0.000821
solve	80	0.000023
lu	81	0.000833
solve	81	0.000024
lu	81	0.000853
solve	81	0.000024
lu	81	0.000828
solve	81	0.000022
lu	81	0.000832
solve	81	0.000024
lu	81	0.000966
solve	81	0.000037
lu	81	0.000831
solve	81	0.000024
lu	81	0.000814
solve	81	0.000024
lu	81	0.000796
solve	81	0.000024
lu	81	0.000824
solve	81	0.000024
lu	81	0.000810
solve	81	0.000023
lu	82	0.000865
solve	82	0.000026
lu	82	0.000897
solve	82	0.000025
lu	82	0.000876
solve	82	0.000024
lu	82	0.000880
solve	82	0.000024
lu	82	0.000903
solve	82	0.000024
lu	82	0.000878
solve	82	0.000024
lu	82	0.000876
solve	82	0.000023
lu	82	0.000877
solve	82	0.000024
lu	82	0.000879
solve	82	0.000024
lu	82	0.000882
solve	82	0.000025
lu	83	0.000914
solve	83	0.000025
lu	83	0.000938
solve	83	0.000025
lu	83	0.000937
solve	83	0.000025
lu	83	0.001085
solve	83	0.000028
lu	83	0.000963
solve	83	0.000025
lu	83	0.000913
solve	83	0.000025
lu	83	0.000899
solve	83	0.000025
lu	83	0.000899
solve	83	0.000025
lu	83	0.000898
solve	83	0.000025
lu	83	0.000915
solve	83	0.000025
lu	84	0.000978
solve	84	0.000025
lu	84	0.000945
solve	84	0.000025
lu	84	0.000946
solve	84	0.000025
lu	84	0.000960
solve	84	0.000026
lu	84	0.000946
solve	84	0.000025
lu	84	0.000951
solve	84	0.000026
lu	84	0.000942
solve	84	0.000026
lu	84	0.000922
solve	84	0.000026
lu	84	0.000927
solve	84	0.000025
lu	84	0.000935
solve	84	0.000025
lu	85	0.000980
solve	85	0.000026
lu	85	0.000980
solve	85	0.000026
lu	85	0.000993
solve	85	0.000026
lu	85	0.000983
solve	85	0.000026
lu	85	0.000984
solve	85	0.000026
lu	85	0.001020
solve	85	0.000026
lu	85	0.000984
solve	85	0.000026
lu	85	0.000979
solve	85	0.000026
lu	85	0.000998
solve	85	0.000026
lu	85	0.000967
solve	85	0.000026
lu	86	0.001021
solve	86	0.000026
lu	86	0.001020
solve	86	0.000026
lu	86	0.001016
solve	86	0.000026
lu	86	0.001017
solve	86	0.000026
lu	86	0.001012
solve	86	0.000026
lu	86	0.001013
solve	86	0.000026
lu	86	0.000998
solve	86	0.000026
lu	86	0.001016
solve	86	0.000026
lu	86	0.001001
solve	86	0.000026
lu	86	0.001031
solve	86	0.000026
lu	87	0.001050
solve	87	0.000027
lu	87	0.001029
solve	87	0.000027
lu	87	0.001045
solve	87	0.000027
lu	87	0.001044
solve	87	0.000027
lu	87	0.001056
solve	87	0.000027
lu	87	0.001064
solve	87	0.000026
lu	87	0.001072
solve	87	0.000027
lu	87	0.001065
solve	87	0.000027
lu	87	0.001047
solve	87	0.000027
lu	87	0.001055
solve	87	0.000027
lu	88	0.001101
solve	88	0.000028
lu	88	0.001079
solve	88	0.000028
lu	88	0.001096
solve	88	0.000028
lu	88	0.001102
solve	88	0.000028
lu	88	0.001060
solve	88	0.000027
lu	88	0.001076
solve	88	0.000028
lu	88	0.001101
solve	88	0.000027
lu	88	0.001079
solve	88	0.000027
lu	88	0.001094
solve	88	0.000028
lu	88	0.001078
solve	88	0.000027
lu	89	0.001101
solve	89	0.000028
lu	89	0.001137
solve	89	0.000028
lu	89	0.001111
solve	89	0.000028
lu	89	0.001113
solve	89	0.000036
lu	89	0.001114
solve	89	0.000037
lu	89	0.001120
solve	89	0.000028
lu	89	0.001486
solve	89	0.000064
lu	89	0.002668
solve	89	0.000036
lu	89	0.003792
solve	89	0.000037
lu	89	0.003798
solve	89	0.000028
lu	90	0.003921
solve	90	0.000037
lu	90	0.003939
solve	90	0.000037
lu	90	0.003924
solve	90	0.000037
lu	90	0.004031
solve	90	0.000037
lu	90	0.003937
solve	90	0.000037
lu	90	0.004060
solve	90	0.000032
lu	90	0.003929
solve	90	0.000037
lu	90	0.003932
solve	90	0.000036
lu	90	0.003920
solve	90	0.000037
lu	90	0.003935
solve	90	0.000037
lu	91	0.004066
solve	91	0.000037
lu	91	0.004050
solve	91	0.000037
lu	91	0.004166
solve	91	0.000037
lu	91	0.004079
solve	91	0.000036
lu	91	0.004062
solve	91	0.000037
lu	91	0.004241
solve	91	0.000031
lu	91	0.004054
solve	91	0.000037
lu	91	0.004068
solve	91	0.000029
lu	91	0.004054
solve	91	0.000036
lu	91	0.004084
solve	91	0.000037
lu	92	0.004206
solve	92	0.000037
lu	92	0.004178
solve	92	0.000037
lu	92	0.004185
solve	92	0.000037
lu	92	0.004303
solve	92	0.000048
lu	92	0.003113
solve	92	0.000039
lu	92	0.001479
solve	92	0.000031
lu	92	0.001411
solve	92	0.000037
lu	92	0.001206
solve	92	0.000037
lu	92	0.001235
solve	92	0.000037
lu	92	0.001253
solve	92	0.000037
lu	93	0.001252
solve	93	0.000037
lu	93	0.001446
solve	93	0.000037
lu	93	0.001274
solve	93	0.000031
lu	93	0.001291
solve	93	0.000037
lu	93	0.001274
solve	93	0.000036
lu	93	0.001270
solve	93	0.000037
lu	93	0.001287
solve	93	0.000037
lu	93	0.001393
solve	93	0.000037
lu	93	0.001323
solve	93	0.000031
lu	93	0.001276
solve	93	0.000036
lu	94	0.001330
solve	94	0.000037
lu	94	0.001335
solve	94	0.000037
lu	94	0.001554
solve	94	0.000037
lu	94	0.001329
solve	94	0.000036
lu	94	0.001336
solve	94	0.000037
lu	94	0.001314
solve	94	0.000037
lu	94	0.001335
solve	94	0.000031
lu	94	0.001309
solve	94	0.000031
lu	94	0.001312
solve	94	0.000037
lu	94	0.001352
solve	94	0.000037
lu	95	0.001352
solve	95	0.000037
lu	95	0.001386
solve	95	0.000037
lu	95	0.001351
solve	95	0.000037
lu	95	0.001521
solve	95	0.000037
lu	95	0.001348
solve	95	0.000037
lu	95	0.001371
solve	95	0.000036
lu	95	0.001327
solve	95	0.000037
lu	95	0.001348
solve	95	0.000037
lu	95	0.001303
solve	95	0.000036
lu	95	0.001397
solve	95	0.000037
lu	96	0.001380
solve	96	0.000037
lu	96	0.001431
solve	96	0.000037
lu	96	0.001398
solve	96	0.000037
lu	96	0.001415
solve	96	0.000036
lu	96	0.001390
solve	96	0.000031
lu	96	0.001438
solve	96	0.000036
lu	96	0.001397
solve	96	0.000037
lu	96	0.001388
solve	96	0.000031
lu	96	0.001411
solve	96	0.000032
lu	96	0.001416
solve	96	0.000032
lu	97	0.001467
solve	97	0.000037
lu	97	0.001440
solve	97	0.000037
lu	97	0.001447
solve	97	0.000037
lu	97	0.001442
solve	97	0.000037
lu	97	0.001460
solve	97	0.000037
lu	97	0.001426
solve	97	0.000037
lu	97	0.001449
solve	97	0.000037
lu	97	0.001441
solve	97	0.000037
lu	97	0.001459
solve	97	0.000037
lu	97	0.001446
solve	97	0.000037
lu	98	0.001502
solve	98	0.000038
lu	98	0.001488
solve	98	0.000038
lu	98	0.001498
solve	98	0.000033
lu	98	0.001486
solve	98	0.000038
lu	98	0.001484
solve	98	0.000037
lu	98	0.001535
solve	98	0.000038
lu	98	0.001498
solve	98	0.000038
lu	98	0.001450
solve	98	0.000038
lu	98	0.001479
solve	98	0.000038
lu	98	0.001452
solve	98	0.000038
lu	99	0.001512
solve	99	0.000038
lu	99	0.001513
solve	99	0.000038
lu	99	0.001548
solve	99	0.000038
lu	99	0.001518
solve	99	0.000038
lu	99	0.001511
solve	99	0.000038
lu	99	0.001528
solve	99	0.000047
lu	99	0.001531
solve	99	0.000038
lu	99	0.001542
solve	99	0.000034
lu	99	0.001519
solve	99	0.000035
lu	99	0.001548
solve	99	0.000038
lu	100	0.001576
solve	100	0.000039
lu	100	0.001597
solve	100	0.000039
lu	100	0.001559
solve	100	0.000039
lu	100	0.001596
solve	100	0.000039
lu	100	0.001579
solve	100	0.000039
lu	100	0.001597
solve	100	0.000039
lu	100	0.001578
solve	100	0.000038
lu	100	0.001602
solve	100	0.000035
lu	100	0.001554
solve	100	0.000039
lu	100	0.001591
solve	100	0.000039
lu	101	0.001617
solve	101	0.000039
lu	101	0.001626
solve	101	0.000039
lu	101	0.001642
solve	101	0.000040
lu	101	0.001631
solve	101	0.000037
lu	101	0.001648
solve	101	0.000039
lu	101	0.001614
solve	101	0.000039
lu	101	0.001642
solve	101	0.000039
lu	101	0.001621
solve	101	0.000040
lu	101	0.001635
solve	101	0.000040
lu	101	0.001609
solve	101	0.000056
lu	102	0.001652
solve	102	0.000040
lu	102	0.001692
solve	102	0.000040
lu	102	0.001664
solve	102	0.000035
lu	102	0.001679
solve	102	0.000040
lu	102	0.001685
solve	102	0.000036
lu	102	0.001664
solve	102	0.000041
lu	102	0.001740
solve	102	0.000051
lu	102	0.001678
solve	102	0.000040
lu	102	0.001748
solve	102	0.000040
lu	102	0.001670
solve	102	0.000040
lu	103	0.001723
solve	103	0.000041
lu	103	0.001723
solve	103	0.000041
lu	103	0.001745
solve	103	0.000041
lu	103	0.001751
solve	103	0.000041
lu	103	0.001885
solve	103	0.000042
lu	103	0.001761
solve	103	0.000042
lu	103	0.001728
solve	103	0.000041
lu	103	0.001745
solve	103	0.000041
lu	103	0.001745
solve	103	0.000041
lu	103	0.001722
solve	103	0.000041
lu	104	0.001789
solve	104	0.000041
lu	104	0.001801
solve	104	0.000041
lu	104	0.001763
solve	104	0.000041
lu	104	0.001702
solve	104	0.000042
lu	104	0.001733
solve	104	0.000041
lu	104	0.001747
solve	104	0.000036
lu	104	0.001730
solve	104	0.000041
lu	104	0.001707
solve	104	0.000041
lu	104	0.001734
solve	104	0.000041
lu	104	0.001686
solve	104	0.000041
lu	105	0.001809
solve	105	0.000042
lu	105	0.001780
solve	105	0.000042
lu	105	0.001800
solve	105	0.000042
lu	105	0.001786
solve	105	0.000042
lu	105	0.001802
solve	105	0.000042
lu	105	0.001849
solve	105	0.000042
lu	105	0.001809
solve	105	0.000042
lu	105	0.001842
solve	105	0.000042
lu	105	0.001842
solve	105	0.000043
lu	105	0.001865
solve	105	0.000043
lu	106	0.001888
solve	106	0.000043
lu	106	0.001877
solve	106	0.000045
lu	106	0.001905
solve	106	0.000043
lu	106	0.001988
solve	106	0.000044
lu	106	0.001872
solve	106	0.000038
lu	106	0.001881
solve	106	0.000039
lu	106	0.001927
solve	106	0.000044
lu	106	0.001879
solve	106	0.000043
lu	106	0.001861
solve	106	0.000043
lu	106	0.001866
solve	106	0.000039
lu	107	0.002051
solve	107	0.000044
lu	107	0.001945
solve	107	0.000044
lu	107	0.001952
solve	107	0.000044
lu	107	0.002521
solve	107	0.000050
lu	107	0.002276
solve	107	0.000050
lu	107	0.002024
solve	107	0.000043
lu	107	0.001922
solve	107	0.000040
lu	107	0.001915
solve	107	0.000043
lu	107	0.001938
solve	107	0.000043
lu	107	0.001935
solve	107	0.000044
lu	108	0.001980
solve	108	0.000045
lu	108	0.002003
solve	108	0.000044
lu	108	0.001984
solve	108	0.000045
lu	108	0.001977
solve	108	0.000040
lu	108	0.002008
solve	108	0.000044
lu	108	0.001991
solve	108	0.000057
lu	108	0.001950
solve	108	0.000040
lu	108	0.002003
solve	108	0.000044
lu	108	0.002028
solve	108	0.000082
lu	108	0.002374
solve	108	0.000045
lu	109	0.002199
solve	109	0.000075
lu	109	0.002349
solve	109	0.000048
lu	109	0.002629
solve	109	0.000067
lu	109	0.002632
solve	109	0.000051
lu	109	0.002038
solve	109	0.000052
lu	109	0.002220
solve	109	0.000051
lu	109	0.002188
solve	109	0.000047
lu	109	0.001981
solve	109	0.000042
lu	109	0.002044
solve	109	0.000044
lu	109	0.002606
solve	109	0.000053
lu	110	0.002874
solve	110	0.000073
lu	110	0.002342
solve	110	0.000046
lu	110	0.002061
solve	110	0.000041
lu	110	0.002642
solve	110	0.000077
lu	110	0.002650
solve	110	0.000056
lu	110	0.003306
solve	110	0.000069
lu	110	0.002236
solve	110	0.000043
lu	110	0.002549
solve	110	0.000054
lu	110	0.002511
solve	110	0.000054
lu	110	0.002492
solve	110	0.000052
lu	111	0.002329
solve	111	0.000054
lu	111	0.002395
solve	111	0.000044
lu	111	0.002424
solve	111	0.000041
lu	111	0.002547
solve	111	0.000043
lu	111	0.002772
solve	111	0.000057
lu	111	0.002138
solve	111	0.000042
lu	111	0.002215
solve	111	0.000076
lu	111	0.002151
solve	111	0.000042
lu	111	0.002211
solve	111	0.000053
lu	111	0.002139
solve	111	0.000041
lu	112	0.002736
solve	112	0.000066
lu	112	0.002399
solve	112	0.000047
lu	112	0.002228
solve	112	0.000044
lu	112	0.002346
solve	112	0.000054
lu	112	0.002329
solve	112	0.000050
lu	112	0.002421
solve	112	0.000047
lu	112	0.002311
solve	112	0.000047
lu	112	0.002209
solve	112	0.000047
lu	112	0.002274
solve	112	0.000047
lu	112	0.002342
solve	112	0.000048
lu	113	0.002285
solve	113	0.000048
lu	113	0.002274
solve	113	0.000048
lu	113	0.002264
solve	113	0.000048
lu	113	0.002291
solve	113	0.000049
lu	113	0.002229
solve	113	0.000048
lu	113	0.002247
solve	113	0.000052
lu	113	0.002280
solve	113	0.000048
lu	113	0.002334
solve	113	0.000048
lu	113	0.002302
solve	113	0.000048
lu	113	0.002293
solve	113	0.000048
lu	114	0.002332
solve	114	0.000048
lu	114	0.002386
solve	114	0.000048
lu	114	0.002352
solve	114	0.000048
lu	114	0.002345
solve	114	0.000049
lu	114	0.002497
solve	114	0.000056
lu	114	0.002399
solve	114	0.000049
lu	114	0.002318
solve	114	0.000048
lu	114	0.002321
solve	114	0.000049
lu	114	0.002351
solve	114	0.000049
lu	114	0.002481
solve	114	0.000049
lu	115	0.002331
solve	115	0.000049
lu	115	0.002407
solve	115	0.000050
lu	115	0.002419
solve	115	0.000049
lu	115	0.002447
solve	115	0.000051
lu	115	0.002378
solve	115	0.000049
lu	115	0.002412
solve	115	0.000050
lu	115	0.002432
solve	115	0.000049
lu	115	0.002470
solve	115	0.000049
lu	115	0.002464
solve	115	0.000049
lu	115	0.002422
solve	115	0.000050
lu	116	0.002452
solve	116	0.000050
lu	116	0.002485
solve	116	0.000050
lu	116	0.002354
solve	116	0.000050
lu	116	0.002450
solve	116	0.000050
lu	116	0.002478
solve	116	0.000051
lu	116	0.002520
solve	116	0.000051
lu	116	0.002424
solve	116	0.000050
lu	116	0.002470
solve	116	0.000050
lu	116	0.002414
solve	116	0.000051
lu	116	0.002492
solve	116	0.000051
lu	117	0.002530
solve	117	0.000051
lu	117	0.002523
solve	117	0.000058
lu	117	0.002517
solve	117	0.000050
lu	117	0.002573
solve	117	0.000048
lu	117	0.002538
solve	117	0.000051
lu	117	0.002537
solve	117	0.000051
lu	117	0.002519
solve	117	0.000051
lu	117	0.002605
solve	117	0.000051
lu	117	0.002494
solve	117	0.000051
lu	117	0.002554
solve	117	0.000051
lu	118	0.002632
solve	118	0.000051
lu	118	0.002888
solve	118	0.000054
lu	118	0.002665
solve	118	0.000051
lu	118	0.002582
solve	118	0.000051
lu	118	0.002721
solve	118	0.000052
lu	118	0.002674
solve	118	0.000059
lu	118	0.002708
solve	118	0.000052
lu	118	0.002660
solve	118	0.000061
lu	118	0.002583
solve	118	0.000053
lu	118	0.002594
solve	118	0.000051
lu	119	0.002697
solve	119	0.000048
lu	119	0.002932
solve	119	0.000052
lu	119	0.002641
solve	119	0.000052
lu	119	0.002669
solve	119	0.000053
lu	119	0.002682
solve	119	0.000052
lu	119	0.002704
solve	119	0.000052
lu	119	0.003177
solve	119	0.000054
lu	119	0.002688
solve	119	0.000053
lu	119	0.002997
solve	119	0.000051
lu	119	0.002904
solve	119	0.000056
lu	120	0.003069
solve	120	0.000082
lu	120	0.002864
solve	120	0.000050
lu	120	0.002678
solve	120	0.000053
lu	120	0.002738
solve	120	0.000053
lu	120	0.002746
solve	120	0.000053
lu	120	0.002962
solve	120	0.000054
lu	120	0.002738
solve	120	0.000053
lu	120	0.002827
solve	120	0.000054
lu	120	0.002767
solve	120	0.000054
lu	120	0.002774
solve	120	0.000053
lu	121	0.002743
solve	121	0.000054
lu	121	0.002761
solve	121	0.000053
lu	121	0.002802
solve	121	0.000054
lu	121	0.002779
solve	121	0.000054
lu	121	0.002793
solve	121	0.000054
lu	121	0.002776
solve	121	0.000054
lu	121	0.002840
solve	121	0.000054
lu	121	0.002808
solve	121	0.000053
lu	121	0.002798
solve	121	0.000050
lu	121	0.002805
solve	121	0.000054
lu	122	0.002875
solve	122	0.000055
lu	122	0.002805
solve	122	0.000055
lu	122	0.002838
solve	122	0.000055
lu	122	0.003030
solve	122	0.000055
lu	122	0.002901
solve	122	0.000054
lu	122	0.002882
solve	122	0.000055
lu	122	0.002840
solve	122	0.000055
lu	122	0.002869
solve	122	0.000054
lu	122	0.002863
solve	122	0.000050
lu	122	0.002856
solve	122	0.000054
lu	123	0.002947
solve	123	0.000055
lu	123	0.002931
solve	123	0.000055
lu	123	0.002949
solve	123	0.000055
lu	123	0.002878
solve	123	0.000055
lu	123	0.002899
solve	123	0.000055
lu	123	0.002923
solve	123	0.000063
lu	123	0.002852
solve	123	0.000055
lu	123	0.002851
solve	123	0.000051
lu	123	0.002858
solve	123	0.000055
lu	123	0.002876
solve	123	0.000055
lu	124	0.002872
solve	124	0.000056
lu	124	0.002996
solve	124	0.000056
lu	124	0.003004
solve	124	0.000056
lu	124	0.003001
solve	124	0.000056
lu	124	0.003003
solve	124	0.000057
lu	124	0.003010
solve	124	0.000056
lu	124	0.003014
solve	124	0.000056
lu	124	0.003004
solve	124	0.000056
lu	124	0.003001
solve	124	0.000056
lu	124	0.003006
solve	124	0.000056
lu	125	0.002948
solve	125	0.000057
lu	125	0.002935
solve	125	0.000057
lu	125	0.002890
solve	125	0.000051
lu	125	0.002878
solve	125	0.000057
lu	125	0.002913
solve	125	0.000057
lu	125	0.002917
solve	125	0.000053
lu	125	0.002893
solve	125	0.000057
lu	125	0.003040
solve	125	0.000060
lu	125	0.002960
solve	125	0.000057
lu	125	0.002893
solve	125	0.000057
lu	126	0.002965
solve	126	0.000058
lu	126	0.003066
solve	126	0.000053
lu	126	0.002982
solve	126	0.000058
lu	126	0.002959
solve	126	0.000057
lu	126	0.002978
solve	126	0.000058
lu	126	0.002987
solve	126	0.000058
lu	126	0.002962
solve	126	0.000057
lu	126	0.002956
solve	126	0.000058
lu	126	0.002968
solve	126	0.000058
lu	126	0.002962
solve	126	0.000054
lu	127	0.003024
solve	127	0.000059
lu	127	0.003034
solve	127	0.000058
lu	127	0.003033
solve	127	0.000059
lu	127	0.003033
solve	127	0.000059
lu	127	0.003035
solve	127	0.000059
lu	127	0.003026
solve	127	0.000058
lu	127	0.003053
solve	127	0.000059
lu	127	0.003027
solve	127	0.000058
lu	127	0.003026
solve	127	0.000059
lu	127	0.003134
solve	127	0.000057
lu	128	0.003591
solve	128	0.000059
lu	128	0.003412
solve	128	0.000064
lu	128	0.003432
solve	128	0.000067
lu	128	0.003751
solve	128	0.000062
lu	128	0.003457
solve	128	0.000093
lu	128	0.003618
solve	128	0.000071
lu	128	0.003705
solve	128	0.000070
lu	128	0.003224
solve	128	0.000055
lu	128	0.003101
solve	128	0.000059
lu	128	0.003102
solve	128	0.000060
lu	129	0.003172
solve	129	0.000061
lu	129	0.003152
solve	129	0.000060
lu	129	0.003175
solve	129	0.000060
lu	129	0.003174
solve	129	0.000060
lu	129	0.003186
solve	129	0.000060
lu	129	0.003179
solve	129	0.000060
lu	129	0.003174
solve	129	0.000061
lu	129	0.003179
solve	129	0.000060
lu	129	0.003165
solve	129	0.000061
lu	129	0.003181
solve	129	0.000060
lu	130	0.003244
solve	130	0.000062
lu	130	0.003243
solve	130	0.000061
lu	130	0.003249
solve	130	0.000061
lu	130	0.003236
solve	130	0.000057
lu	130	0.003248
solve	130	0.000061
lu	130	0.003243
solve	130	0.000061
lu	130	0.003228
solve	130	0.000061
lu	130	0.003246
solve	130	0.000061
lu	130	0.003254
solve	130	0.000062
lu	130	0.003274
solve	130	0.000061
lu	131	0.003317
solve	131	0.000062
lu	131	0.003315
solve	131	0.000062
lu	131	0.003317
solve	131	0.000062
lu	131	0.003368
solve	131	0.000062
lu	131	0.003336
solve	131	0.000062
lu	131	0.003368
solve	131	0.000057
lu	131	0.003315
solve	131	0.000062
lu	131	0.003320
solve	131	0.000062
lu	131	0.003361
solve	131	0.000063
lu	131	0.003363
solve	131	0.000062
lu	132	0.003389
solve	132	0.000062
lu	132	0.003383
solve	132	0.000063
lu	132	0.003393
solve	132	0.000063
lu	132	0.003389
solve	132	0.000062
lu	132	0.003393
solve	132	0.000063
lu	132	0.003400
solve	132	0.000063
lu	132	0.003402
solve	132	0.000062
lu	132	0.003390
solve	132	0.000062
lu	132	0.003399
solve	132	0.000062
lu	132	0.003395
solve	132	0.000062
lu	133	0.003466
solve	133	0.000063
lu	133	0.003477
solve	133	0.000063
lu	133	0.003467
solve	133	0.000073
lu	133	0.003518
solve	133	0.000064
lu	133	0.003466
solve	133	0.000063
lu	133	0.003473
solve	133	0.000063
lu	133	0.003463
solve	133	0.000064
lu	133	0.003469
solve	133	0.000063
lu	133	0.003469
solve	133	0.000064
lu	133	0.003471
solve	133	0.000063
lu	134	0.003582
solve	134	0.000065
lu	134	0.003538
solve	134	0.000061
lu	134	0.003554
solve	134	0.000065
lu	134	0.003610
solve	134	0.000066
lu	134	0.003549
solve	134	0.000064
lu	134	0.003698
solve	134	0.000062
lu	134	0.003582
solve	134	0.000066
lu	134	0.003549
solve	134	0.000065
lu	134	0.003554
solve	134	0.000064
lu	134	0.003607
solve	134	0.000065
lu	135	0.003663
solve	135	0.000065
lu	135	0.003679
solve	135	0.000061
lu	135	0.003631
solve	135	0.000062
lu	135	0.003631
solve	135	0.000065
lu	135	0.003628
solve	135	0.000065
lu	135	0.003627
solve	135	0.000061
lu	135	0.003636
solve	135	0.000065
